"year","player","max(DM)","avg(DM)","min(DM)"
2004,"Oscar Hernandez",0.415094339622642,0.415094339622642,0.415094339622642
2004,"Paradorn Srichaphan",1.8,1.21567944250871,0.634146341463415
2004,"Peter Luczak",0.625,0.625,0.625
2004,"Radek Stepanek",1.15151515151515,0.869235836627141,0.58695652173913
2004,"Raemon Sluiter",0.870967741935484,0.870967741935484,0.870967741935484
2004,"Rafael Nadal",1.82142857142857,1.32728937728938,0.846153846153846
2004,"Rainer Schuettler",0.944444444444444,0.944444444444444,0.944444444444444
2004,"Ricardo Mello",0.577777777777778,0.577777777777778,0.577777777777778
2004,"Richard Gasquet",0.666666666666667,0.666666666666667,0.666666666666667
2004,"Robby Ginepri",2.11111111111111,1.36546469697208,0.720930232558139
2004,"Robin Soderling",1.05882352941176,0.875565610859729,0.692307692307692
2004,"Roger Federer",2.09090909090909,1.53161848072562,1.03030303030303
2004,"Roko Karanusic",0.870967741935484,0.870967741935484,0.870967741935484
2004,"Ruben Ramirez-Hidalgo",0.725,0.725,0.725
2004,"Sargis Sargsian",1.6,1.3,1
2004,"Sebastien Grosjean",1.73076923076923,1.30006675221916,0.566037735849057
2004,"Sebastien de Chaunac",0.613636363636364,0.613636363636364,0.613636363636364
2004,"Sjeng Schalken",1.46428571428571,1.16040966386555,0.52
2004,"Stefan Koubek",0.82,0.82,0.82
2004,"Taylor Dent",2.12,1.19909090909091,0.5
2004,"Thierry Ascione",1.66666666666667,1.21376811594203,0.760869565217391
2004,"Thomas Enqvist",1.07894736842105,0.906209969367864,0.611111111111111
2004,"Thomas Johansson",0.857142857142857,0.857142857142857,0.857142857142857
2004,"Tim Henman",2.04761904761905,1.58377425044092,1
2004,"Todd Larkham",0.666666666666667,0.666666666666667,0.666666666666667
2004,"Todd Martin",1.07407407407407,1.04691358024691,1
2004,"Todd Reid",2.4,1.29726775956284,0.491803278688525
2004,"Tomas Behrend",0.431372549019608,0.431372549019608,0.431372549019608
2004,"Tomas Berdych",1.24324324324324,0.907335907335907,0.571428571428571
2004,"Tommy Robredo",0.837209302325581,0.837209302325581,0.837209302325581
2004,"Vadim Kutsenko",0.416666666666667,0.416666666666667,0.416666666666667
2004,"Victor Hanescu",0.785714285714286,0.785714285714286,0.785714285714286
2004,"Vince Spadea",0.972222222222222,0.972222222222222,0.972222222222222
2004,"Wayne Arthurs",1.14814814814815,1.03353353353353,0.918918918918919
2004,"Wayne Ferreira",1.27272727272727,1.01476151476151,0.69047619047619
2004,"Wesley Moodie",0.972222222222222,0.972222222222222,0.972222222222222
2004,"Xavier Malisse",0.767441860465116,0.767441860465116,0.767441860465116
2004,"Younes El Aynaoui",0.568965517241379,0.568965517241379,0.568965517241379
2005,"Agustin Calleri",0.914285714285714,0.901587301587301,0.888888888888889
2005,"Albert Costa",0.72,0.72,0.72
2005,"Albert Montanes",0.56,0.56,0.56
2005,"Alberto Martin",0.708333333333333,0.708333333333333,0.708333333333333
2005,"Alex Calatrava",1.06060606060606,1.06060606060606,1.06060606060606
2005,"Andre Agassi",1.96428571428571,1.44945970695971,0.8
2005,"Andrei Pavel",1.54838709677419,1.11863799283154,0.688888888888889
2005,"Andy Roddick",2.61111111111111,1.87587358175593,0.833333333333333
2005,"Antony Dupuis",0.736842105263158,0.736842105263158,0.736842105263158
2005,"Arnaud Clement",0.651162790697674,0.651162790697674,0.651162790697674
2005,"Bjorn Phau",1.38888888888889,0.954861111111111,0.520833333333333
2005,"Bobby Reynolds",1.45161290322581,1.0164186669563,0.537037037037037
2005,"Bohdan Ulihrach",1.59090909090909,1.05587121212121,0.520833333333333
2005,"Carlos Moya",0.897435897435897,0.897435897435897,0.897435897435897
2005,"Chris Guccione",0.697674418604651,0.697674418604651,0.697674418604651
2005,"Christophe Rochus",1.78571428571429,1.2758358662614,0.765957446808511
2005,"Cyril Saulnier",0.787234042553192,0.787234042553192,0.787234042553192
2005,"Daniele Bracciali",0.923076923076923,0.923076923076923,0.923076923076923
2005,"David Ferrer",0.977272727272727,0.977272727272727,0.977272727272727
2005,"David Nalbandian",1.42424242424242,1.17046769919547,0.974358974358974
2005,"David Sanchez-Munoz",0.95,0.95,0.95
2005,"Davide Sanguinetti",0.75,0.75,0.75
2005,"Dieter Kindlmann",0.509090909090909,0.509090909090909,0.509090909090909
2005,"Dominik Hrbaty",1.76923076923077,1.25018526299014,0.571428571428571
2005,"Fabrice Santoro",0.547169811320755,0.547169811320755,0.547169811320755
2005,"Federico Luzzi",0.772727272727273,0.772727272727273,0.772727272727273
2005,"Feliciano Lopez",1.44,1.16412698412698,0.966666666666667
2005,"Felix Mantilla",0.531914893617021,0.531914893617021,0.531914893617021
2005,"Fernando Gonzalez",1.91304347826087,1.22859025032938,0.772727272727273
2005,"Fernando Verdasco",1.84615384615385,1.32307692307692,0.8
2005,"Filippo Volandri",0.82051282051282,0.82051282051282,0.82051282051282
2005,"Flavio Saretta",0.909090909090909,0.909090909090909,0.909090909090909
2005,"Florent Serra",0.787234042553192,0.787234042553192,0.787234042553192
2005,"Florian Mayer",0.509090909090909,0.509090909090909,0.509090909090909
2005,"Gael Monfils",0.947368421052632,0.79775828460039,0.648148148148148
2005,"Gaston Gaudio",1.35483870967742,1.12909148339717,0.953488372093023
2005,"Gilles Muller",0.541666666666667,0.541666666666667,0.541666666666667
2005,"Greg Rusedski",1.10810810810811,0.751728472658705,0.395348837209302
2005,"Gregory Carraz",1.10526315789474,0.895488721804511,0.685714285714286
2005,"Guillermo Canas",2.07142857142857,1.40579573934837,0.868421052631579
2005,"Guillermo Coria",1.86206896551724,1.29688087774295,0.88
2005,"Guillermo Garcia-Lopez",1.11428571428571,0.818012422360249,0.521739130434783
2005,"Hyung-Taik Lee",0.878048780487805,0.878048780487805,0.878048780487805
2005,"Igor Andreev",1.48275862068966,1.00274294670846,0.522727272727273
2005,"Irakli Labadze",0.382978723404255,0.382978723404255,0.382978723404255
2005,"Ivan Ljubicic",2.47058823529412,1.54610492845787,0.621621621621622
2005,"Ivo Karlovic",0.628571428571429,0.628571428571429,0.628571428571429
2005,"James Blake",1.96428571428571,1.36586378737542,0.767441860465116
2005,"Jan Hernych",1.88,1.41619047619048,0.952380952380952
2005,"Jan-Michael Gambill",0.675675675675676,0.675675675675676,0.675675675675676
2005,"Janko Tipsarevic",1.08333333333333,0.90530303030303,0.727272727272727
2005,"Jarkko Nieminen",1.41379310344828,1.13995123650296,0.672727272727273
2005,"Jean-Rene Lisnard",1.02222222222222,0.8914653784219,0.652173913043478
2005,"Jerome Haehnel",0.372093023255814,0.372093023255814,0.372093023255814
2005,"Jimmy Wang",0.862745098039216,0.862745098039216,0.862745098039216
2005,"Joachim Johansson",1.80952380952381,1.19433497536946,0.866666666666667
2005,"Jonas Bjorkman",0.902439024390244,0.902439024390244,0.902439024390244
2005,"Jose Acasuso",1,1,1
2005,"Juan Carlos Ferrero",1.65625,1.1235119047619,0.714285714285714
2005,"Juan Ignacio Chela",1.7,1.30640096618357,0.760869565217391
2005,"Juan Monaco",0.902439024390244,0.902439024390244,0.902439024390244
2005,"Julien Benneteau",0.508474576271186,0.508474576271186,0.508474576271186
2005,"Jurgen Melzer",1.53846153846154,1.07149849090464,0.456521739130435
2005,"Justin Gimelstob",0.738095238095238,0.738095238095238,0.738095238095238
2005,"Karol Beck",1.5,1.11325611325611,0.785714285714286
2005,"Kenneth Carlsen",0.645833333333333,0.645833333333333,0.645833333333333
2005,"Kevin Kim",1.91666666666667,1.22782084409991,0.627906976744186
2005,"Lars Burgsmuller",0.674418604651163,0.674418604651163,0.674418604651163
2005,"Lleyton Hewitt",1.53571428571429,1.18667093140777,0.871794871794872
2005,"Luis Horna",0.404761904761905,0.404761904761905,0.404761904761905
2005,"Marat Safin",2.72,1.57275879582602,0.885714285714286
2005,"Marc Kimmich",0.641025641025641,0.641025641025641,0.641025641025641
2005,"Marcos Baghdatis",1.60869565217391,1.19765954915839,0.534883720930233
2005,"Mardy Fish",1.10810810810811,1.0174686882004,0.926829268292683
2005,"Mariano Zabaleta",1.56,1.08188679245283,0.60377358490566
2005,"Mario Ancic",2.21739130434783,1.67542673107891,0.888888888888889
2005,"Max Mirnyi",1.09375,1.09375,1.09375
2005,"Melle van Gemerden",1,1,1
2005,"Michael Llodra",0.75,0.75,0.75
2005,"Michal Tabara",1.175,0.9625,0.75
2005,"Mikhail Youzhny",2.6875,1.79829545454545,0.909090909090909
2005,"Nathan Healey",1.1,0.875,0.65
2005,"Nicolas Almagro",0.942857142857143,0.942857142857143,0.942857142857143
2005,"Nicolas Kiefer",0.906976744186046,0.906976744186046,0.906976744186046
2005,"Nicolas Massu",1.35714285714286,0.851410934744268,0.345679012345679
2005,"Nikolay Davydenko",1.47222222222222,1.19419191919192,0.666666666666667
2005,"Novak Djokovic",0.367647058823529,0.367647058823529,0.367647058823529
2005,"Oliver Marach",1,1,1
2005,"Olivier Mutis",0.645833333333333,0.645833333333333,0.645833333333333
2005,"Olivier Patience",0.619047619047619,0.619047619047619,0.619047619047619
2005,"Olivier Rochus",1.54285714285714,1.15058976111608,0.684210526315789
2005,"Oscar Hernandez",0.450980392156863,0.450980392156863,0.450980392156863
2005,"Paradorn Srichaphan",1.02631578947368,0.866816431322208,0.707317073170732
2005,"Paul Baccanello",0.694444444444444,0.694444444444444,0.694444444444444
2005,"Paul-Henri Mathieu",0.904761904761905,0.904761904761905,0.904761904761905
2005,"Peter Luczak",0.891891891891892,0.891891891891892,0.891891891891892
2005,"Peter Wessels",2.22222222222222,1.57986111111111,0.9375
2005,"Philipp Kohlschreiber",2.89285714285714,1.65078725038402,0.628571428571429
2005,"Potito Starace",0.974358974358974,0.974358974358974,0.974358974358974
2005,"Radek Stepanek",1.05,0.844252873563218,0.482758620689655
2005,"Raemon Sluiter",0.82,0.82,0.82
2005,"Rafael Nadal",1.96666666666667,1.46902601330914,0.947368421052632
2005,"Rainer Schuettler",1.61538461538462,1.09071117561684,0.566037735849057
2005,"Ricardo Mello",1.41176470588235,1.18414322250639,0.956521739130435
2005,"Robby Ginepri",1.05555555555556,1.05555555555556,1.05555555555556
2005,"Robin Soderling",0.672727272727273,0.672727272727273,0.672727272727273
2005,"Roger Federer",1.8695652173913,1.53608605378084,1.12903225806452
2005,"Roko Karanusic",0.679245283018868,0.679245283018868,0.679245283018868
2005,"Santiago Ventura",0.942857142857143,0.822492401215805,0.702127659574468
2005,"Sargis Sargsian",1.05263157894737,0.986842105263158,0.921052631578947
2005,"Scott Draper",0.755555555555556,0.755555555555556,0.755555555555556
2005,"Sebastien Grosjean",1.33333333333333,1.15579710144928,0.978260869565217
2005,"Sjeng Schalken",0.552631578947368,0.552631578947368,0.552631578947368
2005,"Takao Suzuki",1.48,1.04232558139535,0.604651162790698
2005,"Taylor Dent",1.33333333333333,1.0812012012012,0.64
2005,"Thomas Enqvist",0.851063829787234,0.851063829787234,0.851063829787234
2005,"Thomas Johansson",1.59259259259259,1.10100552627727,0.565217391304348
2005,"Tim Henman",1.5,1.16584766584767,0.727272727272727
2005,"Todd Reid",0.666666666666667,0.666666666666667,0.666666666666667
2005,"Tomas Berdych",0.537037037037037,0.537037037037037,0.537037037037037
2005,"Tomas Zib",1.15909090909091,1.02140591966173,0.883720930232558
2005,"Tommy Haas",2.3,1.62435897435897,0.948717948717949
2005,"Tommy Robredo",1.32352941176471,1.06474626463858,0.739130434782609
2005,"Victor Hanescu",1.21875,0.942708333333333,0.666666666666667
2005,"Vince Spadea",1,1,1
2005,"Wayne Arthurs",0.588235294117647,0.588235294117647,0.588235294117647
2005,"Xavier Malisse",0.434782608695652,0.434782608695652,0.434782608695652
2005,"Yen-Hsun Lu",0.45,0.45,0.45
2006,"Agustin Calleri",0.902439024390244,0.902439024390244,0.902439024390244
2006,"Albert Montanes",0.775,0.775,0.775
2006,"Alex Jr. Bogomolov",0.930232558139535,0.765116279069767,0.6
2006,"Alexander Waske",0.731707317073171,0.731707317073171,0.731707317073171
2006,"Amer Delic",1,1,1
2006,"Andreas Seppi",0.952380952380952,0.952380952380952,0.952380952380952
2006,"Andrei Pavel",1,0.894230769230769,0.788461538461538
2006,"Andy Murray",0.688888888888889,0.688888888888889,0.688888888888889
2006,"Andy Roddick",2.43478260869565,1.68113883399209,1.09090909090909
2006,"Arnaud Clement",0.837209302325581,0.837209302325581,0.837209302325581
2006,"Bjorn Phau",1.04651162790698,0.773255813953488,0.5
2006,"Bjorn Rehnquist",0.538461538461538,0.538461538461538,0.538461538461538
2006,"Bobby Reynolds",0.818181818181818,0.818181818181818,0.818181818181818
2006,"Boris Pashanski",1.32142857142857,1.02071428571429,0.72
2006,"Carlos Berlocq",0.955555555555556,0.955555555555556,0.955555555555556
2006,"Carlos Moya",1,1,1
2006,"Chris Guccione",0.71875,0.71875,0.71875
2006,"Christophe Rochus",0.666666666666667,0.666666666666667,0.666666666666667
2006,"Cyril Saulnier",0.651162790697674,0.651162790697674,0.651162790697674
2006,"Danai Udomchoke",0.931818181818182,0.931818181818182,0.931818181818182
2006,"Daniele Bracciali",1.57575757575758,1.18983957219251,0.803921568627451
2006,"David Ferrer",1.2972972972973,1.15040982419031,0.846153846153846
2006,"David Nalbandian",2.11111111111111,1.348576520456,0.951219512195122
2006,"Davide Sanguinetti",1.58620689655172,1.23754789272031,0.888888888888889
2006,"Denis Gremelmayr",1.55882352941176,1.03360373425179,0.610169491525424
2006,"Denis Istomin",0.510204081632653,0.510204081632653,0.510204081632653
2006,"Dick Norman",0.928571428571429,0.848006644518272,0.767441860465116
2006,"Dmitry Tursunov",1.0952380952381,0.970695970695971,0.846153846153846
2006,"Dominik Hrbaty",1.36111111111111,1.14330808080808,0.909090909090909
2006,"Fabrice Santoro",1.51515151515152,1.08324386353911,0.473684210526316
2006,"Federico Luzzi",1.35483870967742,1.08853046594982,0.822222222222222
2006,"Feliciano Lopez",1.65384615384615,1.18259518259518,0.681818181818182
2006,"Fernando Gonzalez",1.075,1.075,1.075
2006,"Fernando Verdasco",1.37037037037037,1.1619293712317,0.953488372093023
2006,"Fernando Vicente",0.923076923076923,0.923076923076923,0.923076923076923
2006,"Filippo Volandri",0.481481481481481,0.481481481481481,0.481481481481481
2006,"Florent Serra",0.823529411764706,0.823529411764706,0.823529411764706
2006,"Florian Mayer",1.25641025641026,0.922322775263952,0.588235294117647
2006,"Gael Monfils",0.636363636363636,0.636363636363636,0.636363636363636
2006,"Gaston Gaudio",1.87096774193548,1.50918562974077,1.02325581395349
2006,"Gilles Muller",0.825,0.825,0.825
2006,"Gilles Simon",1.28947368421053,0.990446689363919,0.608695652173913
2006,"Guillermo Coria",1.21621621621622,1.03386191621486,0.846153846153846
2006,"Guillermo Garcia-Lopez",1.1875,0.965544871794872,0.743589743589744
2006,"Harel Levy",0.68,0.68,0.68
2006,"Hyung-Taik Lee",0.795918367346939,0.795918367346939,0.795918367346939
2006,"Igor Andreev",1.24242424242424,1.09006734006734,1
2006,"Ivan Ljubicic",1.57692307692308,1.33062961193396,0.857142857142857
2006,"Ivo Karlovic",0.878787878787879,0.878787878787879,0.878787878787879
2006,"Ivo Minar",0.961538461538462,0.961538461538462,0.961538461538462
2006,"Jacob Adaktusson",0.630434782608696,0.630434782608696,0.630434782608696
2006,"James Blake",1.30555555555556,1.01188857155809,0.651162790697674
2006,"Jan Hernych",1.08333333333333,0.791666666666667,0.5
2006,"Janko Tipsarevic",1.05,0.911363636363636,0.772727272727273
2006,"Jarkko Nieminen",1.63333333333333,1.32705314009662,0.847826086956522
2006,"Jean-Christophe Faurel",1.36666666666667,1.06631205673759,0.765957446808511
2006,"Jean-Rene Lisnard",0.804347826086957,0.804347826086957,0.804347826086957
2006,"Jimmy Wang",1.58064516129032,1.09644502962475,0.612244897959184
2006,"Jiri Vanek",0.780487804878049,0.780487804878049,0.780487804878049
2006,"Jonas Bjorkman",0.641509433962264,0.641509433962264,0.641509433962264
2006,"Jose Acasuso",0.926829268292683,0.926829268292683,0.926829268292683
2006,"Juan Carlos Ferrero",1.76666666666667,1.25359477124183,0.7
2006,"Juan Ignacio Chela",1.45161290322581,1.22949449252557,0.829268292682927
2006,"Juan Monaco",1.24324324324324,0.991186839012926,0.739130434782609
2006,"Juan-Antonio Marin",0.738095238095238,0.738095238095238,0.738095238095238
2006,"Julien Benneteau",2.375,1.37684729064039,0.410714285714286
2006,"Jurgen Melzer",0.631578947368421,0.631578947368421,0.631578947368421
2006,"Justin Gimelstob",0.652173913043478,0.652173913043478,0.652173913043478
2006,"Kenneth Carlsen",0.72972972972973,0.72972972972973,0.72972972972973
2006,"Kevin Kim",1.47058823529412,1.08635794743429,0.702127659574468
2006,"Kristof Vliegen",1.5,1.08990357345434,0.720930232558139
2006,"Lars Burgsmuller",1.02380952380952,0.818027210884354,0.612244897959184
2006,"Lleyton Hewitt",0.956521739130435,0.878260869565217,0.8
2006,"Luis Horna",2,1.4025974025974,0.636363636363636
2006,"Lukas Dlouhy",0.58695652173913,0.58695652173913,0.58695652173913
2006,"Marc Kimmich",0.666666666666667,0.666666666666667,0.666666666666667
2006,"Marcos Baghdatis",1.63888888888889,1.17817289680644,0.826086956521739
2006,"Marcos Daniel",0.421052631578947,0.421052631578947,0.421052631578947
2006,"Mariano Zabaleta",0.63265306122449,0.63265306122449,0.63265306122449
2006,"Mario Ancic",2,1.29298048048048,0.770833333333333
2006,"Mark Philippoussis",0.543478260869565,0.543478260869565,0.543478260869565
2006,"Max Mirnyi",1.25,0.935606060606061,0.431818181818182
2006,"Michael Lammer",0.64,0.64,0.64
2006,"Michael Llodra",0.568181818181818,0.568181818181818,0.568181818181818
2006,"Mikhail Youzhny",0.826086956521739,0.826086956521739,0.826086956521739
2006,"Nathan Healey",2.07692307692308,1.23702313946216,0.634146341463415
2006,"Nicolas Almagro",0.804878048780488,0.804878048780488,0.804878048780488
2006,"Nicolas Kiefer",1.42857142857143,1.16382310499958,0.666666666666667
2006,"Nicolas Massu",0.931818181818182,0.931818181818182,0.931818181818182
2006,"Nikolay Davydenko",1.57692307692308,1.23670819601854,0.944444444444444
2006,"Novak Djokovic",0.847826086956522,0.847826086956522,0.847826086956522
2006,"Oliver Marach",0.73469387755102,0.73469387755102,0.73469387755102
2006,"Olivier Rochus",1.76,1.30307692307692,0.846153846153846
2006,"Oscar Hernandez",0.885714285714286,0.885714285714286,0.885714285714286
2006,"Paradorn Srichaphan",0.73469387755102,0.73469387755102,0.73469387755102
2006,"Paul Goldstein",1.17948717948718,0.772435897435897,0.365384615384615
2006,"Paul-Henri Mathieu",1.66666666666667,1.26989962651727,0.647058823529412
2006,"Pavel Snobel",0.743589743589744,0.743589743589744,0.743589743589744
2006,"Peter Luczak",1.18181818181818,0.997748917748918,0.771428571428571
2006,"Philipp Kohlschreiber",1.7037037037037,1.21919879062736,0.73469387755102
2006,"Potito Starace",1,1,1
2006,"Radek Stepanek",1.85714285714286,1.37728937728938,0.897435897435897
2006,"Raemon Sluiter",1.3448275862069,1.15890027958993,0.972972972972973
2006,"Rainer Schuettler",0.976744186046512,0.976744186046512,0.976744186046512
2006,"Razvan Sabau",0.53448275862069,0.53448275862069,0.53448275862069
2006,"Richard Gasquet",0.738095238095238,0.738095238095238,0.738095238095238
2006,"Robby Ginepri",1.58333333333333,1.32825203252033,1.07317073170732
2006,"Robin Vik",1.04545454545455,1.04545454545455,1.04545454545455
2006,"Roger Federer",2.31578947368421,1.56099392867195,1.05882352941176
2006,"Sebastien Grosjean",1.84,1.39867692709013,1.07317073170732
2006,"Stanislas Wawrinka",1.29032258064516,1.07016129032258,0.85
2006,"Taylor Dent",0.842105263157895,0.842105263157895,0.842105263157895
2006,"Thierry Ascione",0.8,0.8,0.8
2006,"Thomas Johansson",1.64285714285714,1.21032229965157,0.634146341463415
2006,"Tim Henman",0.91304347826087,0.91304347826087,0.91304347826087
2006,"Tomas Behrend",0.604651162790698,0.604651162790698,0.604651162790698
2006,"Tomas Berdych",1.22222222222222,0.998866213151927,0.775510204081633
2006,"Tomas Zib",0.566037735849057,0.566037735849057,0.566037735849057
2006,"Tommy Haas",2.73684210526316,1.55853273934768,0.846153846153846
2006,"Tommy Robredo",1.53571428571429,1.15594561688312,0.625
2006,"Victor Hanescu",0.962264150943396,0.962264150943396,0.962264150943396
2006,"Vince Spadea",0.66,0.66,0.66
2006,"Wayne Arthurs",0.756756756756757,0.756756756756757,0.756756756756757
2006,"Wesley Moodie",1.12903225806452,0.870071684587814,0.611111111111111
2006,"Xavier Malisse",1.21052631578947,1.09137426900585,0.972222222222222
2006,"Yen-Hsun Lu",0.634615384615385,0.634615384615385,0.634615384615385
2006,"Zack Fleishman",1.07692307692308,1.07692307692308,1.07692307692308
2007,"Agustin Calleri",0.953488372093023,0.953488372093023,0.953488372093023
2007,"Alan Mackin",0.765957446808511,0.765957446808511,0.765957446808511
2007,"Albert Montanes",0.476190476190476,0.476190476190476,0.476190476190476
2007,"Alberto Martin",0.359375,0.359375,0.359375
2007,"Alessio di Mauro",0.52,0.52,0.52
2007,"Alex Kuznetsov",1.19354838709677,0.881087919038583,0.568627450980392
2007,"Alexander Waske",0.648648648648649,0.648648648648649,0.648648648648649
2007,"Alun Jones",0.74468085106383,0.74468085106383,0.74468085106383
2007,"Amer Delic",1.6875,1.06823979591837,0.448979591836735
2007,"Andreas Seppi",1.33333333333333,1.0952380952381,0.857142857142857
